YB,YB_long,YB_lat,8umphotom,12umphotom,24umphotom,70umphotom,8flag1,12flag1,24flag1,70flag1
ID Number,degree,degree,Jy,Jy,Jy,Jy,Saturated,Saturated,Saturated,Saturated
879,24.13500358,-0.10562243,0.29167,0.09207,0.44326,14.01496,0,0,0,0
880,24.15252458,-0.009961998,1.01373,0.1672,1.13855,32.18562,0,0,0,0
881,24.15372742,0.163371641,2.56625,0.86459,6.33574,93.35996,0,0,0,0
882,24.16472428,0.459691379,0.24343,0.12002,0.5471,15.41855,0,0,0,0
883,24.17533784,0.398832486,2.35681,0.76997,3.42531,60.70664,0,0,0,0
884,24.22125801,-0.042151803,0.62798,0.45628,3.55936,55.00359,0,0,0,0
885,24.29547896,-0.152543435,0.40277,0.02735,0.75275,25.78301,0,0,0,0
886,24.32537256,-0.007249118,0.12316,0.04075,0.19235,7.44784,0,0,0,0
887,24.35025041,0.218000394,0.70073,0.30241,1.06387,35.32377,0,0,0,0
888,24.37523255,0.152458831,0.5013,0.10054,0.24472,18.90814,0,0,0,0
889,24.392702,0.029986317,3.89428,0.47504,1.86961,0.31777,0,0,0,0
890,24.39743751,-0.188523059,13.27866,3.04697,,349.27714,0,0,1,0
891,24.40986652,-0.328435106,0.10641,0.00992,0.077,1.68196,0,0,0,0
892,24.44266611,-0.22880279,3.24297,0.76911,5.17393,111.05908,0,0,0,0
893,24.46804658,0.490797601,43.28608,,,817.25357,0,1,1,0
894,24.47365412,0.489824951,3.07513,,,192.4261,0,1,1,0
895,24.47604961,0.481156384,1.5084,,,43.55524,0,1,1,0
896,24.4966093,-0.041870435,1.25012,0.1143,,209.52503,0,0,1,0
897,24.49935859,-0.038261963,0.90244,0.39401,,13.27556,0,0,1,0
898,24.50693898,-0.222076648,5.57406,,,344.48944,0,1,1,0
899,24.53874476,-0.248008311,0.38763,0.04598,0.69312,16.99224,0,0,0,0
900,24.54284268,-0.131891151,0.61916,0.12884,0.54068,28.29398,0,0,0,0
901,24.54554636,-0.244765107,0.45627,0.05596,1.98028,35.26409,0,0,0,0
902,24.55015931,-0.13140491,0.7743,0.10304,0.62345,28.10376,0,0,0,0
903,24.55258777,-0.246212272,0.73384,0.24056,2.19473,40.0986,0,0,0,0
904,24.5692376,-0.353107545,0.82953,0.48726,1.05678,15.84572,0,0,0,0
905,24.66054021,0.086993634,1.89725,0.56029,5.43468,17.067,0,0,0,0
906,24.66763561,-0.459935351,0.28454,0.3038,6.40004,17.79979,0,0,0,0
907,24.67690724,-0.155066091,4.46643,,,254.99786,0,1,1,0
908,24.7125777,-0.125977082,3.65744,2.8766,,138.96922,0,0,1,0
909,24.72821076,0.690890111,4.37873,1.71839,7.35831,34.06132,0,0,0,0
910,24.73112856,0.153662456,1.51516,0.57482,4.19954,93.3302,0,0,0,0
911,24.74576084,-0.207034148,1.74703,2.08406,,69.82474,0,0,1,0
912,24.75160938,0.373418789,0.62982,0.19965,0.2923,10.03829,0,0,0,0
913,24.75496108,0.093250493,1.30314,0.19051,1.8865,61.41756,0,0,0,0
914,24.7806393,0.649170873,0.44105,0.17783,0.32623,7.47779,0,0,0,0
915,24.79791456,0.096892657,5.04304,,,206.07454,0,1,1,0
916,24.8059245,0.661775271,0.10348,0.0959,0.13186,1.16751,0,0,0,0
917,24.84406642,-0.026233907,0.36799,0.07462,0.33634,9.07822,0,0,0,0
918,24.8471353,-0.023800227,0.15081,0.01458,0.03494,1.62736,0,0,0,0
919,24.84786579,-0.101702444,0.16804,0.07759,0.46324,12.23967,0,0,0,0
920,24.89436696,0.21498374,0.68028,0.19547,0.77339,16.85181,0,0,0,0
921,24.92378603,0.080067809,2.91111,0.9685,5.50714,203.75714,0,0,0,0
922,24.95157459,0.413998009,0.1574,0.03544,0.06742,4.88336,0,0,0,0
923,24.96526356,0.253480016,0.53608,0.23959,0.4303,14.68352,0,0,0,0
924,25.0578091,-0.908662689,0.08088,0.03622,0.19532,3.4206,0,0,0,0
925,25.14017939,0.165670683,0.1309,0.01557,0.03662,2.53048,0,0,0,0
926,25.14559978,0.169791596,0.22729,0.05628,0.12666,4.88723,0,0,0,0
927,25.15336787,0.060265757,0.73565,0.18053,1.43401,-0.05212,0,0,0,0
928,25.15534236,0.758465357,1.11576,0.49758,1.083,12.47963,0,0,0,0
929,25.15756962,0.088717724,0.90899,0.22086,1.83272,35.9637,0,0,0,0
930,25.18106391,0.137386007,1.38322,0.53767,1.33747,41.01985,0,0,0,0
931,25.22949764,0.098655274,0.91253,0.10754,1.26088,22.61075,0,0,0,0
932,25.26466084,-0.439453222,4.06803,1.39305,6.20107,68.25776,0,0,0,0
933,25.30575521,0.53122598,2.05562,1.13938,8.49286,103.34911,0,0,0,0
934,25.3268709,-0.03948994,0.31958,0.12056,0.32435,6.13067,0,0,0,0
935,25.33290664,-1.030334932,4.43599,1.26089,2.49673,0.45566,0,0,0,0
936,25.38111742,-0.181368872,82.30491,,,3066.66462,0,1,1,0
937,25.3825677,-0.377287468,0.49253,0.13618,0.92751,10.11102,0,0,0,0
938,25.39557896,0.033187557,3.72653,1.13053,,505.40207,0,0,1,0
939,25.39674905,-0.139441886,21.2825,,,2357.11156,0,1,1,0
940,25.39726996,-0.032241597,1.28665,0.47343,1.99669,34.79344,0,0,0,0
941,25.40117017,0.022174029,0.1602,0.67832,5.21053,42.80796,0,0,0,0
942,25.43952428,0.021417617,0.5385,0.1773,1.91441,26.55213,0,0,0,0
943,25.46023061,-0.209564737,3.36334,1.21426,,218.99526,0,0,1,0
944,25.46097608,-0.033923982,0.89532,0.53395,2.51084,41.53123,0,0,0,0
945,25.46382302,-0.158497281,2.62878,0.74031,3.17876,49.08968,0,0,0,0
946,25.49469711,-0.299437079,1.8922,1.04375,,89.43307,0,0,1,0
947,25.51758644,0.096105351,0.99887,0.29951,1.51928,24.27213,0,0,0,0
948,25.55454265,0.232743035,0.33969,0.21334,0.89666,32.23017,0,0,0,0
949,25.62725674,-0.106834513,1.06352,0.17717,0.36351,25.79307,0,0,0,0
950,25.65710016,-0.153841816,0.36777,0.07398,0.14297,2.99393,0,0,0,0
951,25.66116493,-0.016925496,0.77152,0.30314,2.72881,31.259,0,0,0,0
952,25.71557034,0.048425005,2.55593,0.37973,,150.64541,0,0,1,0
953,25.71941899,-0.202565927,0.16512,0.09965,0.26434,2.34615,0,0,0,0
954,25.75219714,0.156299838,0.29423,0.03406,0.16554,5.94788,0,0,0,0
955,25.76399646,0.268520706,0.41441,0.12985,0.90512,6.79008,0,0,0,0
956,25.79552253,0.241282089,9.07291,1.08177,,300.22381,0,0,1,0
957,25.82046973,-0.185881606,0.74208,0.27325,1.03979,24.51443,0,0,0,0
958,25.82864277,0.398155469,0.15204,0.13541,2.14265,13.5644,0,0,0,0
959,25.87915587,-0.07329058,0.57951,0.07064,0.35807,15.84968,0,0,0,0
960,25.88257183,-0.151910286,0.58719,0.21008,0.31748,10.35492,0,0,0,0
961,25.91646538,-0.136834898,0.47385,0.08876,0.30252,11.19691,0,0,0,0
962,26.05512226,0.542515279,0.50146,0.44347,3.95759,23.84744,0,0,0,0
963,26.09023218,-0.229247116,4.92704,0.35458,3.73751,0.56972,0,0,0,0
964,26.09074654,-0.056651815,0.64847,0.25365,4.48138,124.70381,0,0,0,0
965,26.10949188,-0.093474706,0.36272,0.31581,4.78001,149.9417,0,0,0,0
966,26.15413245,0.32027184,0.58281,0.2221,0.7343,26.41242,0,0,0,0
967,26.1921318,-0.18232263,1.35289,0.59467,1.2896,24.71002,0,0,0,0
968,26.22159487,-0.209394799,1.5984,0.63036,1.20187,31.59214,0,0,0,0
969,26.25964055,0.28650581,0.57364,0.14362,0.49522,10.28005,0,0,0,0
970,26.27415875,0.307689648,0.7461,0.22612,0.68314,15.24446,0,0,0,0
971,26.27478232,-0.19317516,0.16398,0.06295,0.34894,8.14097,0,0,0,0
972,26.27706625,0.312638441,0.18486,0.04637,0.24381,5.12737,0,0,0,0
973,26.28575576,0.144095343,0.61454,0.1187,0.57818,19.13433,0,0,0,0
974,26.29586452,0.064882588,0.53547,0.14673,0.3522,23.49079,0,0,0,0
975,26.32077159,0.132202921,0.41054,0.10656,0.89395,17.26847,0,0,0,0
976,26.42937499,0.725558314,1.35902,0.70579,1.58061,27.90267,0,0,0,0
977,26.47810672,-0.638515136,0.61009,0.09041,0.42067,11.87331,0,0,0,0
978,26.51129276,0.284263869,0.54817,0.33418,,1018.09516,0,0,1,0
979,26.52499996,-0.266009194,2.69036,1.01285,5.75522,71.96581,0,0,0,0
980,26.54233673,-0.289002008,1.29308,0.51564,2.59385,38.06497,0,0,0,0
981,26.54369796,0.414506249,8.95707,,,469.19877,0,1,1,0
982,26.55311026,-0.30993694,2.23035,0.73531,2.89642,85.72477,0,0,0,0
983,26.60840407,-0.211746892,1.19598,1.29547,,186.46044,0,0,1,0
984,26.64581912,0.01891643,3.64816,2.35318,16.49248,171.47973,0,0,0,0
985,26.6592823,0.787012954,0.17998,0.05392,0.14062,2.14805,0,0,0,0
986,26.66481888,-0.095769522,0.18479,0.04714,0.12014,4.08682,0,0,0,0
987,26.69448984,0.088140328,0.06899,0.01766,0.26961,10.06162,0,0,0,0
988,26.72058376,0.173765089,0.74187,0.74003,2.36378,65.0613,0,0,0,0
989,26.72138873,0.310383907,0.26432,0.15329,0.51872,10.58199,0,0,0,0
990,26.78391807,0.795738712,0.22105,0.08717,0.43676,11.13219,0,0,0,0
991,26.81691923,0.238905464,0.28485,0.17348,1.0474,21.08711,0,0,0,0
992,26.82343771,0.388497221,0.8022,0.29277,1.43634,23.9865,0,0,0,0
993,26.84573122,0.179928265,0.27644,0.02562,0.25406,4.76565,0,0,0,0
994,26.86463128,0.280749024,0.25839,0.12589,0.65029,8.65516,0,0,0,0
995,26.88413034,0.085455812,0.31705,0.04392,0.10687,5.54333,0,0,0,0
996,26.89909327,-0.124260004,0.31028,0.16596,0.21217,7.70689,0,0,0,0
997,26.90982137,0.098395824,0.61035,0.04623,0.39489,11.53308,0,0,0,0
998,26.91931077,0.33935659,0.13006,0.03178,0.06164,2.34192,0,0,0,0
999,26.93292083,-0.116458632,0.42383,0.1212,0.12587,4.41362,0,0,0,0
1000,26.9542523,-0.065628459,5.56265,0.80037,4.37714,1.1922,0,0,0,0
1001,26.96570265,-0.357345483,0.80812,0.37521,1.85769,27.54003,0,0,0,0
1002,26.96997941,0.456001717,0.1193,0.08109,0.1918,6.88869,0,0,0,0
1003,26.98268747,-0.311959558,0.26918,0.13935,0.68222,16.95324,0,0,0,0
1004,27.00963778,-0.038658324,0.17559,0.06701,1.06915,34.38366,0,0,0,0
1005,27.01279557,0.457935328,0.03829,0.00255,0.04381,3.13292,0,0,0,0
1006,27.01419232,0.455079646,0.02038,0.00157,0.00714,0.02396,0,0,0,0
1007,27.0869635,0.372932931,0.49275,0.15615,0.53146,11.60008,0,0,0,0
1008,27.08864922,0.509172414,0.16173,0.10538,0.1244,5.09695,0,0,0,0
1009,27.11742957,0.005869919,0.24009,0.1883,0.26123,6.12866,0,0,0,0
1010,27.17436327,-0.008185191,3.14599,0.86111,4.84341,108.88256,0,0,0,0
1011,27.17761021,0.270621707,0.39596,0.19434,0.52853,13.88412,0,0,0,0
1012,27.1853838,-0.081236675,1.36167,1.45699,,675.33297,0,0,1,0
1013,27.19272913,-0.135793124,0.52703,0.19517,1.96329,33.22597,0,0,0,0
1014,27.26948833,0.149017768,1.40186,0.4041,3.10615,77.01013,0,0,0,0
1015,27.27996133,0.144675912,1.64442,0.72214,,174.04911,0,0,1,0
1016,27.33900083,0.021029461,0.78515,0.17806,0.62125,22.99198,0,0,0,0
1017,27.36532684,-0.16371055,5.25616,3.10543,19.00673,560.27771,0,0,0,0
1018,27.43358207,1.008638791,0.18778,0.07496,0.33517,6.61137,0,0,0,0
1019,27.47171065,0.317547255,0.16774,0.02293,0.0507,1.57995,0,0,0,0
1020,27.48320203,0.132958134,1.68752,0.34791,2.11096,50.387,0,0,0,0
1021,27.49210926,0.190255067,3.32848,0.46233,,138.1882,0,0,1,0
1022,27.54595189,0.083301247,0.09935,0.02134,0.09946,2.58137,0,0,0,0
1023,27.56209334,0.083116501,0.95014,0.4646,6.11292,103.45052,0,0,0,0
1024,27.56440675,0.09003476,0.50765,0.05736,0.6753,14.45233,0,0,0,0
1025,27.60041096,0.11776889,0.27507,0.12057,0.80964,15.52754,0,0,0,0
1026,27.6113732,0.028357625,1.0476,0.26872,2.20203,50.95604,0,0,0,0
1027,27.65366989,0.098370338,0.4459,0.02906,0.27862,12.40896,0,0,0,0
1028,27.70472623,0.10459634,0.03521,0.01852,0.12447,1.6684,0,0,0,0
1029,27.74246753,-0.230902071,0.5365,0.15998,0.75214,8.09774,0,0,0,0
1030,27.78335411,0.056969142,2.43035,1.16955,7.86246,151.34391,0,0,0,0
1031,27.78707986,-0.274891573,1.0126,0.20879,0.4958,6.07405,0,0,0,0
1032,27.81601491,0.800969034,0.05448,0.02364,0.03832,0.2482,0,0,0,0
1033,27.83636746,0.077222796,0.10031,0.15562,1.79286,5.2225,0,0,0,0
1034,27.8565238,-0.243239206,0.56504,0.2355,4.63533,16.30097,0,0,0,0
1035,27.87899162,0.204214493,0.76708,0.30394,0.50444,19.71589,0,0,0,0
1036,27.90382031,-0.00935379,5.8702,1.87037,10.23988,237.89686,0,0,0,0
1037,27.92212753,-0.032474097,4.38753,1.73576,2.73858,71.36944,0,0,0,0
1038,27.93361356,0.206505537,0.94211,0.69265,10.16479,215.89272,0,0,0,0
1039,27.94822452,0.174284428,0.22104,0.03175,0.04714,2.13119,0,0,0,0
1040,27.95887193,-0.434526475,2.06155,0.65966,1.01174,25.004,0,0,0,0
1041,27.97750146,0.078104628,5.95234,2.03836,,280.45911,0,0,1,0
1042,28.04771252,-0.114934511,0.11442,0.05427,0.13362,6.09835,0,0,0,0
1043,28.13951748,0.32803972,0.67115,0.28775,1.13926,16.59537,0,0,0,0
1044,28.14509102,0.001286883,1.36778,0.13648,1.14631,27.58076,0,0,0,0
1045,28.15872591,-0.045348515,4.35645,1.23019,2.90825,102.0945,0,0,0,0
1046,28.16163225,-0.164031459,0.61923,0.16747,1.68695,7.94156,0,0,0,0
1047,28.19414866,-0.368666589,0.53235,0.20036,0.26117,9.46424,0,0,0,0
1048,28.19483515,0.083902156,0.22266,0.07682,0.3435,1.80267,0,0,0,0
1049,28.2214252,0.356914353,0.67098,0.08433,0.30151,5.88418,0,0,0,0
1050,28.24605204,0.013210925,5.57483,2.27493,,368.0589,0,0,1,0
1051,28.28688884,-0.363985123,28.22718,,,1563.8669,0,1,1,0
1052,28.30417046,-0.387630527,0.80993,,,288.3935,0,1,1,0
1053,28.31402141,-0.3088795,0.2585,0.04313,0.1209,5.23253,0,0,0,0
1054,28.32415819,-0.266189668,0.41954,0.07824,0.11011,13.10136,0,0,0,0
1055,28.36967758,0.459851053,0.33882,0.07391,0.12559,4.31548,0,0,0,0
1056,28.38591754,0.449265556,0.52376,0.16342,1.63122,16.34637,0,0,0,0
1057,28.39074875,-0.262647642,0.2443,0.12319,0.55192,7.80894,0,0,0,0
1058,28.39325015,0.075503475,3.84913,0.46616,7.40948,92.7345,0,0,0,0
1059,28.39668171,0.451184353,1.03414,0.51982,2.45312,24.14844,0,0,0,0
1060,28.40293132,0.159550012,0.65454,0.1837,0.26687,11.54446,0,0,0,0
1061,28.41384357,0.232739124,0.17456,0.02034,0.0977,5.2634,0,0,0,0
1062,28.41562913,-0.005038461,0.30556,0.09857,0.92522,14.152,0,0,0,0
1063,28.41846389,0.141109592,0.89682,0.36926,1.10374,26.97285,0,0,0,0
1064,28.42170481,0.239739882,0.86622,0.3567,1.6819,28.29365,0,0,0,0
1065,28.42967377,-0.003476557,0.16829,0.03624,0.23395,7.51052,0,0,0,0
1066,28.43237435,-0.128784332,0.52717,0.3504,1.04298,18.47854,0,0,0,0
1067,28.43831209,0.015186434,0.56899,0.37736,2.45842,33.87673,0,0,0,0
1068,28.43837244,0.033859436,1.63535,0.65355,4.68698,92.51579,0,0,0,0
1069,28.45170734,0.002420212,0.38473,0.2186,2.82658,96.45586,0,0,0,0
1070,28.45480673,0.177583584,0.43413,0.09411,0.21012,21.41202,0,0,0,0
1071,28.47030851,-0.287105569,0.48147,0.05295,0.16685,4.53709,0,0,0,0
1072,28.49391621,-0.246682104,0.22835,0.04339,0.19588,8.75595,0,0,0,0
1073,28.50205855,0.290068704,0.26183,,0.35122,12.49734,0,1,0,0
1074,28.51142613,0.24325297,0.0762,0.03634,0.08318,3.26054,0,0,0,0
1075,28.58078266,0.144860608,0.69944,0.4242,2.31101,84.23966,0,0,0,0
1076,28.59638415,-0.361551703,4.83734,1.52923,10.20177,229.70925,0,0,0,0
1077,28.59990354,-0.379866999,1.5561,0.53609,1.97046,39.80669,0,0,0,0
1078,28.60220801,-0.382402275,1.56314,0.52645,1.56623,16.96495,0,0,0,0
1079,28.60862647,-0.026570693,0.29587,0.16614,1.60585,17.03193,0,0,0,0
1080,28.61002987,-0.065277269,0.53103,0.3973,0.53868,18.01545,0,0,0,0
1081,28.61068377,0.015451952,4.63905,5.57799,,774.71942,0,0,1,0
1082,28.615284,0.525364525,0.3613,0.24127,0.46938,9.18338,0,0,0,0
1083,28.63526995,0.473540914,1.1222,0.29216,0.64755,30.57392,0,0,0,0
1084,28.63549486,0.482080325,0.51523,0.12891,0.2007,11.7295,0,0,0,0
1085,28.65199956,0.027091124,2.19244,1.92443,,281.71011,0,0,1,0
1086,28.66015955,0.03982814,2.41804,1.11144,3.74197,78.12217,0,0,0,0
1087,28.68752295,0.177125866,3.18976,2.06258,,166.71311,0,0,1,0
1088,28.69718771,0.406400853,0.15955,0.0515,0.70411,8.5996,0,0,0,0
1089,28.69838738,0.401933984,0.36833,0.09047,0.33669,5.2766,0,0,0,0
1090,28.74605553,0.50679019,0.17079,0.06985,0.18698,5.25204,0,0,0,0
1091,28.78658135,0.240392108,0.42891,0.05357,0.26269,53.35661,0,0,0,0
1092,28.78846384,0.243213384,0.17759,0.32912,3.78766,-10.94701,0,0,0,0
1093,28.79367169,0.171241093,1.38963,0.22612,,31.7669,0,0,1,0
1094,28.80510727,0.1733058,1.47896,,,49.15289,0,1,1,0
1095,28.81746184,0.422090237,0.15538,0.06158,0.19947,2.77987,0,0,0,0
1096,28.82048172,0.352856895,0.46713,0.1608,0.44958,16.70948,0,0,0,0
1097,28.83824031,-0.251415845,0.78842,0.39068,3.37566,4.98473,0,0,0,0
1098,28.86209473,0.065805532,3.94332,2.88082,,1572.07343,0,0,1,0
1099,28.88248683,-0.019320147,2.32004,1.40699,5.77261,86.43921,0,0,0,0
1100,28.89538084,0.139622917,0.23476,0.19502,0.27454,12.4668,0,0,0,0
1101,28.93042877,-0.829056491,5.739,3.92297,4.4494,0.44194,0,0,0,0
1102,28.95078012,-0.594583157,1.02658,0.64909,2.45545,31.55198,0,0,0,0
1103,28.96907367,-0.014912569,0.81419,0.23157,0.81787,16.6329,0,0,0,0
1104,28.98271557,0.259276821,0.56055,0.24467,1.31983,24.81343,0,0,0,0
1105,29.00203974,0.068034619,1.00852,0.47897,1.26884,39.33451,0,0,0,0
1106,29.01492133,-0.177154244,0.8688,0.5539,2.69879,24.66963,0,0,0,0
1107,29.01543821,0.132805069,0.11537,0.09694,0.4611,5.94745,0,0,0,0
1108,29.04896975,0.173987745,0.26736,0.24363,0.38216,0.87944,0,0,0,0
1109,29.0760036,0.442326725,0.19011,0.06633,0.28388,3.49649,0,0,0,0
1110,29.11654851,-0.287198399,0.04966,0.04069,0.13915,0.95385,0,0,0,0
1111,29.11689002,0.090396461,4.2396,1.70735,4.15837,101.83233,0,0,0,0
1112,29.13776081,0.419234358,0.13878,0.06765,0.41811,3.71649,0,0,0,0
1113,29.15351301,0.416169658,0.32005,0.12582,0.30381,6.82292,0,0,0,0
1114,29.15767021,0.463862061,0.40055,0.25021,0.54094,17.03723,0,0,0,0
1115,29.21679107,0.044747608,0.59146,0.4917,2.17124,27.69963,0,0,0,0
1116,29.22858322,0.010813015,0.15093,0.08229,0.16728,2.32054,0,0,0,0
1117,29.24325215,0.255980108,0.93234,0.56998,2.48547,37.49916,0,0,0,0
1118,29.2435686,0.260281187,0.13913,0.00642,0.16331,1.8632,0,0,0,0
1119,29.26652546,-0.323415961,0.15149,0.10764,0.3769,10.08359,0,0,0,0
1120,29.29072833,-0.337804833,2.03436,0.76673,1.58597,61.68217,0,0,0,0
1121,29.3404793,-0.46510421,0.11012,0.03607,0.34065,3.04052,0,0,0,0
1122,29.36710321,-0.316806421,5.84564,2.46579,3.99844,108.65275,0,0,0,0
1123,29.40190855,-0.093310477,1.03463,0.3435,0.9379,21.01128,0,0,0,0
1124,29.41844522,0.629700702,0.12543,0.09918,0.32635,4.79307,0,0,0,0
1125,29.41926425,-0.596596974,2.80939,2.27426,3.41245,0.90926,0,0,0,0
1126,29.46018994,-0.206257191,0.45504,0.25915,0.29575,10.25937,0,0,0,0
1127,29.4631706,0.006677091,0.85492,0.30934,0.83522,15.34681,0,0,0,0
1128,29.47501348,-0.178331228,3.266,1.76699,8.39135,124.22855,0,0,0,0
1129,29.58632113,-0.659383248,0.39534,0.45705,5.27572,26.9747,0,0,0,0
1130,29.59868033,-0.618403474,0.25348,0.07211,0.74653,10.31231,0,0,0,0
1131,29.61872097,-0.597892664,0.46221,0.56522,4.1077,16.35215,0,0,0,0
1132,29.6328465,-0.202985465,1.52964,0.55092,0.73591,31.49945,0,0,0,0
1133,29.7531559,0.141560446,0.06981,0.01802,0.03988,1.5187,0,0,0,0
1134,29.77023253,0.21836973,0.57537,0.68325,4.62177,118.33836,0,0,0,0
1135,29.78828365,-0.162803209,0.10393,0.24889,1.75689,10.38996,0,0,0,0
1136,29.80882607,-0.273088256,0.10869,0.06572,0.10743,1.54712,0,0,0,0
1137,29.80961407,-0.278956949,0.14977,0.03467,0.06573,1.36376,0,0,0,0
1138,29.82823103,-0.155976064,0.16561,0.24968,4.01742,4.55463,0,0,0,0
1139,29.83338508,-0.100695422,1.26245,0.31661,3.8015,17.99611,0,0,0,0
1140,29.85328909,0.548163897,0.12816,0.11923,0.25444,8.54107,0,0,0,0
1141,29.85480323,-0.242194282,0.58279,0.28143,0.24648,9.90265,0,0,0,0
1142,29.85746808,-0.061144245,4.23866,0.98926,,170.51327,0,0,1,0
1143,29.88738716,-0.780022173,6.80759,3.21483,12.70455,180.90411,0,0,0,0
1144,29.90851045,-0.367413034,0.15848,0.06871,0.05533,3.70726,0,0,0,0
1145,29.90891374,-0.802859565,1.90871,0.61434,0.82938,30.23602,0,0,0,0
1146,29.91037715,-0.329757824,0.20243,0.16054,0.23141,10.43204,0,0,0,0
1147,29.91479076,-0.358438996,0.23149,0.12781,0.13446,8.29273,0,0,0,0
1148,29.93482568,-0.05206706,5.20711,,,231.03066,0,1,1,0
1149,29.94412532,-0.559060393,0.2412,0.1807,0.28446,6.53691,0,0,0,0
1150,29.95312415,-0.786415519,0.92467,0.33255,1.29623,22.97061,0,0,0,0
1151,29.95620277,-0.017380546,24.8709,,,4683.66309,0,1,1,0
1152,29.9696949,-0.413708441,3.29779,1.42443,4.21714,61.3641,0,0,0,0
1153,30.00332363,-0.265867336,0.29346,0.10957,0.31684,30.81966,0,0,0,0
1154,30.02330139,-0.042858856,17.7399,9.64654,,847.41379,0,0,1,0
1155,30.02425346,0.1085479,1.15664,0.72449,3.92909,54.57506,0,0,0,0
1156,30.03251489,0.107908234,0.69734,0.34677,1.90035,33.49771,0,0,0,0
1157,30.05582795,-0.339032341,0.0668,0.11176,1.93237,5.04737,0,0,0,0
1158,30.06701456,0.097636709,0.43868,0.66198,1.92872,48.34459,0,0,0,0
1159,30.09548025,0.044085361,0.52311,0.18397,0.553,12.88874,0,0,0,0
1160,30.1139104,-0.564677164,5.18235,2.35132,3.92771,0.79265,0,0,0,0
1161,30.13198181,-0.65869003,0.11287,0.1022,0.10544,3.40288,0,0,0,0
1162,30.19711165,0.308532956,0.35734,0.15337,2.15429,40.72444,0,0,0,0
1163,30.20523749,0.327453206,0.15943,0.12218,0.24868,11.74405,0,0,0,0
1164,30.21092567,0.480734526,0.3699,0.26454,0.25659,0.26462,0,0,0,0
1165,30.21180647,0.42934506,0.85023,0.65138,2.25898,62.09368,0,0,0,0
1166,30.21919014,-0.178560734,4.15519,2.49483,11.75362,191.42732,0,0,0,0
1167,30.23647826,0.120797399,0.10206,0.09655,0.30589,4.74432,0,0,0,0
1168,30.24761733,0.245540091,0.78154,0.52503,3.04304,39.02771,0,0,0,0
1169,30.2535626,0.053414926,1.86913,1.3094,,173.00714,0,0,1,0
1170,30.29690094,0.05517779,1.64329,1.14864,,133.45828,0,0,1,0
1171,30.30939076,-0.213456599,0.28994,0.40529,3.85277,14.34552,0,0,0,0
1172,30.34357999,0.37981001,0.41076,0.42548,0.84826,14.33299,0,0,0,0
1173,30.34931411,0.090317762,4.23055,1.58984,7.22907,128.77945,0,0,0,0
1174,30.3516521,0.517107514,0.17889,0.04003,0.23542,9.52437,0,0,0,0
1175,30.35686412,0.487160492,0.11272,0.0473,0.0552,3.87951,0,0,0,0
1176,30.36907847,-0.818943539,0.1074,0.04947,0.0834,1.53074,0,0,0,0
1177,30.37806228,0.108885584,3.28785,1.73761,8.41312,121.81377,0,0,0,0
1178,30.3817685,-0.109389568,12.76773,6.81763,,544.95691,0,0,1,0
1179,30.38882461,-0.792043361,0.29691,0.3176,0.16945,3.7101,0,0,0,0
1180,30.4109002,-0.227350931,3.41536,1.50182,,62.60764,0,0,1,0
1181,30.41868587,0.470578054,0.13768,0.0548,0.07656,5.54537,0,0,0,0
1182,30.42232356,0.466875412,0.21478,0.02462,0.29714,12.67989,0,0,0,0
1183,30.42470835,0.462784381,0.48472,0.1257,2.43601,34.74553,0,0,0,0
1184,30.47108755,0.222069867,0.07667,0.10809,2.61096,4.33061,0,0,0,0
1185,30.48932246,-0.358388392,0.2485,0.2296,7.00318,16.26452,0,0,0,0
1186,30.495467,0.622822926,0.03763,0.08314,0.05373,2.08357,0,0,0,0
1187,30.50619557,-0.197941392,1.91975,0.59311,1.32475,57.1232,0,0,0,0
1188,30.53365104,0.021202716,6.08716,5.03275,,701.78849,0,0,1,0
1189,30.60464453,0.453557887,0.02198,0.00552,0.01694,0.38756,0,0,0,0
1190,30.61141222,0.452299302,0.04709,0.01929,0.01392,1.36736,0,0,0,0
1191,30.62473263,0.168861379,0.1861,0.09234,0.22627,20.4785,0,0,0,0
1192,30.64117783,-0.115444154,1.3244,0.75605,3.08995,63.61481,0,0,0,0
1193,30.64396434,-1.037178767,,,,,,,,
1194,30.65607142,0.227468557,0.41227,0.1509,0.41619,16.03816,0,0,0,0
1195,30.69317741,0.227975923,0.12306,0.04493,0.10516,5.73824,0,0,0,0
1196,30.69395936,-0.365621905,0.53295,0.30969,0.59182,33.2129,0,0,0,0
1197,30.71001899,-0.559165083,4.00979,2.04015,1.84952,1.88225,0,0,0,0
1198,30.74592577,-0.801156948,0.17248,0.02889,0.12703,2.48034,0,0,0,0
1199,30.75642948,0.202127263,3.96592,1.6189,13.76746,263.42861,0,0,0,0
1200,30.75961919,-0.056233735,3.72367,,,313.58668,0,1,1,0
1201,30.7597833,0.205218458,4.2275,1.64494,13.79186,276.46114,0,0,0,0
1202,30.76429261,-0.034349221,9.79008,,,449.39442,0,1,1,0
1203,30.76782475,-0.590787689,0.08801,0.09663,2.6142,15.84162,0,0,0,0
1204,30.77992592,0.229478155,0.1741,0.05972,0.49055,30.96631,0,0,0,0
1205,30.8389551,0.113303479,0.08727,0.25285,1.29635,8.52088,0,0,0,0
1206,30.84737568,0.153623379,0.13488,0.07204,0.31791,8.00379,0,0,0,0
